symbol,exchange,ticker,company_name,security_type,sector,currency,price,pricescale,market_cap,market_cap_trillions,daily_change_pct,daily_change_abs,perf_1m,perf_3m,perf_6m,perf_y,perf_ytd,volatility_d,price_52w_high,price_52w_low,avg_volume_30d,avg_volume_10d,volume,shares_outstanding,shares_outstanding_fund,employees,eps_ttm,revenue_per_employee,gross_profit_1y_growth,logoid,update_mode,market_direction
OTC:ISJMF,OTC,ISJMF,,etf,Miscellaneous,USD,6.7775,100,,,-0.9890141997312032,-0.06770000000000032,-0.11642644501429894,-0.30009267567926,1.2020307600418068,2.6054440306415882,1.2020307600418068,1.29631821948621,6.9,6.5719,59246.166666666664,73218.9,72113,,,,,,,ishares,delayed_streaming_900,sell
AMEX:GHYB,AMEX,GHYB,,etf,Miscellaneous,USD,44.155,100,,,-0.33856223902493754,-0.14999999999999858,-0.8198562443845507,-1.4397321428571341,-0.997757847533633,-3.0625686059275434,-2.8492849284928528,0.33971237685426015,45.91,44.01,11579.566666666668,6056.1,811,,,,,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
AMEX:GRN,AMEX,GRN,,etf,Miscellaneous,USD,34.28,100,,,0.2776063255628992,0.09490000000000265,4.4806598008527985,11.632511503554468,27.57722366951991,11.952971913781841,-0.7966939948430528,0.2772421852176531,36.45,25.02,381.4,437.3,419,,,,,,,barclays,delayed_streaming_900,buy
AMEX:FXI,AMEX,FXI,,etf,Miscellaneous,USD,34.415,100,,,-0.39073806078147044,-0.134999999999998,-3.8955598994694305,-2.61743067345785,-5.815544608648057,-14.134231536926146,-12.762991128010148,0.49447353112273,42,31.19,16160878.566666666,15509416.6,4771996,,,,,,,ishares,delayed_streaming_900,sell
CBOE:SNAV,CBOE,SNAV,,etf,Miscellaneous,USD,38.53,100,,,-0.33626487325399756,-0.12999999999999545,-1.7593064762876027,0.6530825496342737,9.057458250778383,13.960366755397807,10.401146131805165,0.5723204994797058,39.47,33.3959,3679.9666666666667,8127.3,3365,,,,,,,mindful-conservative,delayed_streaming_900,sell
CBOE:IQDG,CBOE,IQDG,,etf,Miscellaneous,USD,43.5095,100,,,-0.39033882783882096,-0.170499999999997,-3.2477207026906743,0.7164351851851849,6.4452599388379275,10.34618310930764,4.164472109169259,0.5101442072055244,44.9802,38.64,31984.133333333335,20645.9,17559,,,,,,,wisdomtree,delayed_streaming_900,sell
NASDAQ:SETM,NASDAQ,SETM,,etf,Miscellaneous,USD,32.9352,100,,,-4.701388888888889,-1.6248000000000005,-1.5978488198386527,-2.731246308328404,-4.839063854377341,52.40721888014809,11.45583756345178,5.430140329469192,40.55,21.81,129708.96666666666,110886.8,99668,,,,,,,sprott,delayed_streaming_900,sell
AMEX:TAGS,AMEX,TAGS,,etf,Miscellaneous,USD,28.3601,100,,,1.069493941553815,0.3001000000000005,11.347074990184533,19.41094736842105,14.771752326993113,20.220856295040267,24.27738825591586,1.6419136022848893,28.9884,22.558,20668.733333333334,24551.7,9767,,,,,,,teucrium-agricultural,delayed_streaming_900,buy
NASDAQ:IVSX,NASDAQ,IVSX,,etf,Miscellaneous,USD,25.74,100,,,-0.9047160731472684,-0.23500000000000298,-1.7369727047146473,4.421906693711967,10,2.492633590825825,2.492633590825825,0.9129759129759246,26.385,22.4235,355.4,433.3,3736,,,,,,,applied-finance-valuation,delayed_streaming_900,sell
NASDAQ:VBCG,NASDAQ,VBCG,,etf,Miscellaneous,USD,73.2427,100,,,-0.42458024607437633,-0.31230000000000757,-1.3566329966329977,-2.601497360337237,-2.1342864778193533,-2.1342864778193533,-2.1342864778193533,0.4263906164027372,76.32,73.2427,2513.133333333333,3355.4,992,,,,,,,vanguard,delayed_streaming_900,sell
AMEX:FTKI,AMEX,FTKI,,etf,Miscellaneous,USD,19.7001,100,,,-0.5376995546938924,-0.10650000000000048,-2.2812500000000053,-1.3021042084168426,0.6647930505876278,4.139112231790272,3.669459237586032,0.6432926829268284,21.63,18.0711,7801.466666666666,7858,10056,,,,,,,first-trust,delayed_streaming_900,sell
AMEX:FTBD,AMEX,FTBD,,etf,Miscellaneous,USD,48.1311,100,,,-0.21850673245363147,-0.10539999999999594,-0.7606185567010236,-1.8433771795656024,-2.4303669166835493,-3.9450865033258173,-2.470106443553294,0.47817047817047165,50.56,48.1,3507.0333333333333,1773.6,2548,,,,,,,fidelity-advantage,delayed_streaming_900,sell
NASDAQ:UECG,NASDAQ,UECG,,etf,Miscellaneous,USD,3.9277,100,,,-9.935794542536106,-0.4332999999999996,-13.960569550931,-10.530751708428236,-59.839468302658496,-73.38956639566396,-73.38956639566396,11.031901621814281,15.46,2.81,88686.43333333333,42741.4,20164,,,,,,,leverage-shares,delayed_streaming_900,sell
NASDAQ:XQQI,NASDAQ,XQQI,,etf,Miscellaneous,USD,48,100,,,-1.1328527291452053,-0.5499999999999972,-3.0694668820678577,-6.46921278254092,3.2924467398321524,-4.382470119521917,-4.382470119521917,1.6966904063678154,54.696,41.68,269580.56666666665,350656.9,148264,,,,,,,neosfunds,delayed_streaming_900,sell
AMEX:JMEE,AMEX,JMEE,,etf,Miscellaneous,USD,75.18,100,,,-0.6738010305192111,-0.5099999999999909,-4.642313546423131,-1.3126804935678655,13.376564620720863,18.74901279418734,15.911193339500473,0.9199999999999969,79.9299,60.74,103288.76666666666,77441.9,22500,,,,,,,jpmorgan,delayed_streaming_900,sell
OTC:IMVIF,OTC,IMVIF,,common,Health Technology,USD,1e-06,1000000,,,0,0,-99,0,0,0,-99.94999999999999,0,0.0195,1e-06,5227.4,1546.6,470,,,,,,,imv,delayed_streaming_900,neutral
CBOE:QBUL,CBOE,QBUL,,etf,Miscellaneous,USD,24.085,100,,,-0.082970338104126,-0.019999999999999574,-0.7213520197856583,0.20802995631371213,1.8393234672304537,-6.538610787737675,1.4105263157894772,0.08303923603902667,26.4,23.51,29395.666666666668,5688.4,234,,,,,,,trueshares,delayed_streaming_900,sell
AMEX:ACVF,AMEX,ACVF,,etf,Miscellaneous,USD,54.4796,100,,,-0.5594484732441254,-0.3064999999999998,-3.267755681818186,1.5652498135719561,11.82183908045977,11.77595404185473,10.171081900909998,0.8394993557886974,56.9,46.4967,4225.333333333333,3028,1226,,,,,,,american-conservative-values,delayed_streaming_900,sell
AMEX:DIVG,AMEX,DIVG,,etf,Miscellaneous,USD,37.6749,100,,,-0.43367953698564365,-0.1640999999999977,-0.6463607594936729,3.573608247422683,9.42462968341563,17.213925704685447,15.70915233415233,0.7696404793608562,38.74,31.4658,1325.6666666666667,1260.5,3801,,,,,,,invesco,delayed_streaming_900,sell
NASDAQ:CFO,NASDAQ,CFO,,etf,Miscellaneous,USD,79.675,100,,,-0.41832427818126805,-0.334699999999998,-3.4359471579202614,1.0078600405679536,6.432006411969006,9.024356869184453,7.62528704579224,0.4767041608637894,83.51,70.778,4644.466666666666,3747.7,4487,,,,,,,victoryshares,delayed_streaming_900,sell
CBOE:QQAU,CBOE,QQAU,,etf,Miscellaneous,USD,25.34,100,,,-0.8614956064506475,-0.2201999999999984,-0.23622047244093985,-0.27548209366391296,-0.27548209366391296,-0.27548209366391296,-0.27548209366391296,0.9471191791633718,25.68,25.2167,,97.3,206,,,,,,,,delayed_streaming_900,sell
CBOE:APRJ,CBOE,APRJ,,etf,Miscellaneous,USD,24.99,100,,,-0.13986013986014045,-0.03500000000000014,0.26078234704111425,-0.31910650179498146,0.8881711748082312,0.4013643978931306,1.5853658536585244,0.14005602240896417,25.2,24.47,4027.4,7305,192,,,,,,,innovation-shares-nextgen,delayed_streaming_900,sell
AMEX:CPSN,AMEX,CPSN,,etf,Miscellaneous,USD,28.09,100,,,-0.04981497295758378,-0.013999999999999346,0.4649499284692382,2.219796215429401,4.540379605507997,6.120136003022294,4.4626255113425035,0.04983980064079511,28.14,26.47,3276.233333333333,1182.8,121,,,,,,,calamp,delayed_streaming_900,sell
NASDAQ:DRIV,NASDAQ,DRIV,,etf,Miscellaneous,USD,34.04,100,,,-1.433328507311416,-0.49499999999999744,-4.301377565364074,-13.406257949631145,10.843373493975898,31.074316519060456,13.127284812229975,2.268655478857749,42.76,26.21,43297.63333333333,30852.8,7618,,,,,,,global-x,delayed_streaming_900,sell
AMEX:TPFG,AMEX,TPFG,,etf,Miscellaneous,USD,25.7229,100,,,-1.0452170835481185,-0.27169999999999916,-2.282725138467848,1.4854180475333778,0.7950626959247635,0.7950626959247635,0.7950626959247635,1.0562572649273572,28.01,24.21,4878.366666666667,694.4,387,,,,,,,timothy-plan,delayed_streaming_900,sell
AMEX:NRSH,AMEX,NRSH,,etf,Miscellaneous,USD,30.1728,100,,,-1.2925323623801532,-0.3951000000000029,-6.102900674988092,-9.024630720107103,25.304927427895095,39.00928792569658,27.806981502111555,1.3094575246579798,35.67,22.1639,1264.6,344.2,172,,,,,,,aztlan,delayed_streaming_900,sell
CBOE:FRNW,CBOE,FRNW,,etf,Miscellaneous,USD,22.2899,100,,,-0.7573463935886084,-0.17010000000000147,-2.791539467945924,-10.157597742845624,-2.621668851026654,23.21669430624654,7.421204819277106,1.7210144927536348,27.9699,18.25,28311.066666666666,28988.6,3590,,,,,,,fidelity-advantage,delayed_streaming_900,sell
AMEX:DUKZ,AMEX,DUKZ,,etf,Miscellaneous,USD,24.9499,100,,,-0.2801758593125502,-0.07010000000000005,-1.2667194301543334,-1.9264937106918307,-0.8350556438791757,-1.8493312352478448,-1.3252916749060732,0.28096304995210425,25.941,24.72,8967.333333333334,11010.3,493,,,,,,,ocean-park-high-income-etf,delayed_streaming_900,sell
CBOE:ALDB,CBOE,ALDB,,etf,Miscellaneous,USD,25.66,100,,,-0.13621327106440997,-0.03500000000000014,-0.23328149300155024,2.1903624054161717,2.476038338658151,2.476038338658151,2.476038338658151,0.2145085803432126,25.86,24.8448,15402.066666666668,3397.9,992,,,,,,,aptus-enhanced-yield-etf,delayed_streaming_900,sell
OTC:VGWEF,OTC,VGWEF,,etf,Miscellaneous,USD,107.894,100,,,-0.7363764830570814,-0.8003999999999962,-0.2589344399444879,4.873639191290835,12.170033860807862,25.491117433185934,14.858197062489959,0.7418392125604725,109.7284,84,757.2666666666667,813.4,2435,,,,,,,vanguard,delayed_streaming_900,sell
AMEX:LVLN,AMEX,LVLN,,etf,Miscellaneous,USD,24.815,100,,,0.06048387096774423,0.015000000000000568,0.22213247172859335,0.8739837398373977,0.935529794590199,-1.0171519744714759,-1.3320079522862716,0.12089462018939183,25.355,24.3499,1697.7,747.1,344,,,,,,,spdr-sandp500-etf-tr,delayed_streaming_900,buy
CBOE:DWWN,CBOE,DWWN,,etf,Miscellaneous,USD,24.0629,100,,,-0.8949679162445187,-0.2173000000000016,-0.18707482993197888,-6.841269841269839,-4.055422647527908,-4.055422647527908,-4.055422647527908,0.9030499233259566,26.8388,23.6736,33,11,10,,,,,,,principal,delayed_streaming_900,sell
AMEX:PEJ,AMEX,PEJ,,etf,Miscellaneous,USD,62.63,100,,,-0.3658924594336571,-0.22999999999999687,-6.536337860020895,-4.323250840207747,8.393907926618208,4.732441471571916,1.9036771884152321,0.9435470973932453,69.425,55.66,98498.5,83066.3,10264,,,,,,,invesco,delayed_streaming_900,sell
CBOE:SPBU,CBOE,SPBU,,etf,Miscellaneous,USD,30.375,100,,,-0.5383209886245327,-0.16440000000000055,-2.4253132026983586,1.724715338245146,9.577922077922082,11.754966887417218,7.256355932203388,0.5412345679012364,33.1,26.58,29009.833333333332,29365.7,2004,,,,,,,allianz,delayed_streaming_900,sell
NASDAQ:BIS,NASDAQ,BIS,,etf,Miscellaneous,USD,11.9,100,,,2.20382362540152,0.2566000000000006,-3.487429034874288,-28.399518652226234,-35.32608695652173,-56.82148040638606,-37.631027253668755,2.185410722650433,28.48,10.51,8331.966666666667,6209.1,2312,,,,,,,proshares,delayed_streaming_900,buy
NYSE:MFSI,NYSE,MFSI,,etf,Miscellaneous,USD,32.91,100,,,-0.6340579710144953,-0.21000000000000085,-2.8917084685748127,2.236719478098785,9.408244680851059,12.705479452054785,7.0243902439024275,0.7146115250114017,33.97,28.62,182494.46666666667,144288.8,52389,,,,,,,mfs-municipal-income-trust,delayed_streaming_900,sell
NASDAQ:YSAU,NASDAQ,YSAU,,etf,Miscellaneous,USD,43.64,100,,,-0.9806635475424454,-0.4322000000000017,-0.7166420202479757,7.118311242022579,7.118311242022579,7.118311242022579,7.118311242022579,0.9903758020165025,46.92,39.79,4011.8333333333335,2937.7,433,,,,,,,,delayed_streaming_900,sell
OTC:ETHXF,OTC,ETHXF,,etf,Miscellaneous,USD,10.96,100,,,1.2939001848428888,0.14000000000000057,32.36714975845413,39.26302414231259,28.941176470588246,-43.38842975206611,-23.570432357043227,1.2773722627737276,21,6.95,1766.0666666666666,853.3,225,,,,,,,ci-global,delayed_streaming_900,buy
OTC:SPWSF,OTC,SPWSF,,etf,Miscellaneous,USD,6.0127,100,,,,,,,,,0,0,,,,,8278,,,,,,,invesco,delayed_streaming_900,neutral
CBOE:VOXP,CBOE,VOXP,,etf,Miscellaneous,USD,39.7466,100,,,-0.5514549503340205,-0.22039999999999793,-1.0535277745968397,4.191067374789646,15.935408973439042,16.507694562509155,12.202461607949417,0.5545128388340083,40.4453,32.82,5606.233333333334,5203.5,29,,,,,,,vegtech,delayed_streaming_900,sell
NASDAQ:NETG,NASDAQ,NETG,,etf,Miscellaneous,USD,20.06,100,,,0.0014955358255572158,0.0002999999999993008,-1.3765978367748335,67.44574290484138,45.2570601013758,37.96423658872077,61.77419354838709,6.73575129533679,23.44,7.4,84138.66666666667,95917.1,25831,,,,,,,leverage-shares,delayed_streaming_900,buy
CBOE:VIXM,CBOE,VIXM,,etf,Miscellaneous,USD,13.495,100,,,0.8594917787742783,0.11499999999999844,-5.56333100069979,-12.199089134677944,-18.90024038461539,-15.866583541147133,-10.68828590337525,1.1173184357541792,17.72,13.13,542733.1666666666,311090.6,68419,,,,,,,proshares,delayed_streaming_900,buy
CBOE:EMDV,CBOE,EMDV,,etf,Miscellaneous,USD,47.21,100,,,-0.6473390911998939,-0.30760000000000076,-0.942940951837407,0.682877726072621,3.497791272512033,1.4178302900107491,0.4654052984275777,0.6515568735437424,48.73,44.3093,150.73333333333332,216.2,231,,,,,,,proshares,delayed_streaming_900,sell
AMEX:JCAL,AMEX,JCAL,,etf,Miscellaneous,USD,48.26,100,,,-0.392156862745108,-0.19000000000000483,-2.4459268243379846,-3.653423837093243,-3.653423837093243,-3.653423837093243,-3.653423837093243,0.46343815122391496,50.465,48.2265,23638.2,38226.1,6568,,,,,,,jpmorgan,delayed_streaming_900,sell
NYSE:PDT,NYSE,PDT,,closedend,Miscellaneous,USD,12.2701,100,,,-0.6469635627530389,-0.0799000000000003,-3.763921568627456,-4.66122766122766,-7.185325264750388,-8.704613095238097,-3.4610542879622463,1.0603588907014745,13.65,12.26,115848.2,100265.3,35849,,,,,,,john-hancock-corporate,delayed_streaming_900,sell
CBOE:AAAA,CBOE,AAAA,,etf,Miscellaneous,USD,30.49,100,,,-0.5544683626875463,-0.1700000000000017,-1.3587835651892646,0.7208028594269238,13.21945785369476,16.462948815889987,10.671506352087105,0.5575598556903959,31.06,26,4473.066666666667,5176,10890,,,,,,,ea-series-trust-amplius-aggressive-asset-allocation-etf,delayed_streaming_900,sell
OTC:ISRHF,OTC,ISRHF,,etf,Miscellaneous,USD,13.6295,100,,,-1.141663463142542,-0.1573999999999991,6.418114386101902,12.58373877631938,13.522405463934698,49.82247089731894,45.93081148216751,1.1548479401298588,13.7869,8.8705,30189.533333333333,24131.5,4122,,,,,,,ishares,delayed_streaming_900,sell
CBOE:HODL,CBOE,HODL,,etf,Miscellaneous,USD,21.74,100,,,-1.7179023508137548,-0.38000000000000256,19.911748483177053,21.384701284198762,5.2274927395934085,-32.4425108763207,-13.52426412092284,1.9824804057169187,35.76,16.4,1388530.7,1605685,459258,,,,,,,vaneck,delayed_streaming_900,sell
AMEX:FIDI,AMEX,FIDI,,etf,Miscellaneous,USD,29.22,100,,,-0.3070624360286587,-0.08999999999999986,-0.17082336863683195,3.0687830687830595,6.7202337472607745,19.070904645476773,12.08285385500575,0.37671232876712135,29.73,24.01,72378.2,48169.1,19437,,,,,,,fidelity-advantage,delayed_streaming_900,sell
NASDAQ:ZTWO,NASDAQ,ZTWO,,etf,Miscellaneous,USD,50.195,100,,,-0.009960159362554896,-0.005000000000002558,-0.28804131903059815,-0.5645800316957144,-0.6236388833894233,-1.2978074918886966,-1.2686860739575199,0.00996115150911955,51.0499,50.17,1819.7333333333333,1289,14,,,,,,,fm,delayed_streaming_900,sell
NASDAQ:SDSI,NASDAQ,SDSI,,etf,Miscellaneous,USD,50.7801,100,,,-0.23555992141454074,-0.11990000000000123,-0.6357499266216604,-0.916878048780493,-0.9555295494441306,-1.7412925696594472,-1.5698778833107307,0.2955665024630514,52.0399,50.75,39186.7,21287.2,16495,,,,,,,american-century-diversified,delayed_streaming_900,sell
NYSE:TRTN/PA,NYSE,TRTN/PA,,preferred,Finance,USD,25.89,100,,,-0.15426147319706573,-0.03999999999999915,-0.3981764671937229,1.9291338582677244,0.11600928074246379,1.0656985595502975,0.8177570093457978,0.8130081300813041,26.57,25.13,2932.3,3854.1,1606,101158891,101158891,254,3.765,,,triton-intl,delayed_streaming_900,sell
CBOE:QBIV,CBOE,QBIV,,etf,Miscellaneous,USD,27.295,100,,,-0.6912861560851291,-0.18999999999999773,-0.21933832937305325,4.859777180176721,7.587702010248327,7.587702010248327,7.587702010248327,0.696098186481032,27.545,24.965,252.1,35.2,7,,,,,,,allianz,delayed_streaming_900,sell
CBOE:POCT,CBOE,POCT,,etf,Miscellaneous,USD,47.395,100,,,-0.11591148577449886,-0.054999999999999716,0.562274559728412,3.0550119591215505,8.729066299610002,10.813654430675706,7.813921747042771,0.190033783783791,47.5999,42.28,48658.066666666666,55020,11711,,,,,,,innovation-shares-nextgen,delayed_streaming_900,sell
NASDAQ:BTDL,NASDAQ,BTDL,,etf,Miscellaneous,USD,17.03,100,,,-10.986363089917887,-2.1019000000000005,49.91197183098594,-34.271974310878505,-34.271974310878505,-34.271974310878505,-34.271974310878505,15.950909090909102,27.3684,9.795,39894.03333333333,36938.9,40247,,,,,,,graniteshares,delayed_streaming_900,sell
OTC:VNGBF,OTC,VNGBF,,etf,Miscellaneous,USD,61.939,100,,,-0.48664966847091917,-0.30290000000000106,0.1366109175565213,0.06138834590716903,1.0198373283621815,2.564654530039642,1.0907334174409662,0.48902952905277947,62.4687,60.139,12367.933333333332,8009.1,20414,,,,,,,vanguard,delayed_streaming_900,sell
OTC:IHPXF,OTC,IHPXF,,etf,Miscellaneous,USD,65.5729,100,,,10.752686355913028,6.3663000000000025,10.496072903624803,10.496072903624803,5.08477564102565,19.54949863263446,5.337991967871493,9.711061485237323,65.5729,57.89,5532.666666666667,3187.1,239,,,,,,,ishares,delayed_streaming_900,buy
AMEX:PQDI,AMEX,PQDI,,etf,Miscellaneous,USD,19.03,100,,,-0.41862899005755255,-0.0799999999999983,-1.142857142857137,-1.7045454545454457,-2.0586721564590764,-2.610030706243593,-3.0071355759429146,0.6312467122566935,20.07,18.99,13541.433333333332,28850.2,9964,,,,,,,principal,delayed_streaming_900,sell
AMEX:XES,AMEX,XES,,etf,Miscellaneous,USD,121.5888,100,,,-1.419815145127288,-1.7511999999999972,1.0545212765957557,-0.37787791888569516,10.716445091968689,75.6302181135346,47.84630350194554,3.3369303561052512,135.3545,68.06,52446.166666666664,50628.4,21515,,,,,,,spdr-sandp500-etf-tr,delayed_streaming_900,sell
AMEX:EWO,AMEX,EWO,,etf,Miscellaneous,USD,44.36,100,,,-0.21594385459781273,-0.09600000000000364,1.1861313868613046,5.518553758325405,28.579710144927535,43.83916990920882,24.049217002237143,0.3813415818112048,44.98,30.3601,72036.83333333333,91500.6,3430,,,,,,,ishares,delayed_streaming_900,sell
NASDAQ:RUNN,NASDAQ,RUNN,,etf,Miscellaneous,USD,33.368,100,,,-0.027863248375381143,-0.00929999999999609,-5.979149056072132,2.955877815489064,2.0116172424335104,-3.3091857432628107,0.14405762304922515,0.520024089129777,35.73,31.45,45020.5,34626.3,20238,,,,,,,running-oak-efficient-growth-etf,delayed_streaming_900,sell
AMEX:VIS,AMEX,VIS,,etf,Miscellaneous,USD,328.065,100,,,-0.6826713489949127,-2.2549999999999955,-7.7224909990999056,-4.74856280123106,2.440281030444964,13.564455829410136,9.497346550515664,1.0894227632373819,362.21,282.03,91082.66666666667,101295.3,37242,,,,,,,vanguard,delayed_streaming_900,sell
AMEX:NSCI,AMEX,NSCI,,etf,Miscellaneous,USD,25.05,100,,,-0.09970089730807011,-0.02499999999999858,-0.4767580452920182,-0.516282764098487,-0.516282764098487,0.07990411506192398,-0.4569839062189487,0.17978425888932542,25.465,25.0041,68053,63712.1,52480,,,,,,,nuveen-dividend-growth,delayed_streaming_900,sell
AMEX:OPPG,AMEX,OPPG,,etf,Miscellaneous,USD,37.3496,100,,,-0.6099183582232502,-0.22919999999999874,-1.191534391534378,3.3023929902974993,12.198023371083542,24.067325930182747,11.9270233985424,0.6136611904812869,38.21,30.4524,1246.9,347.2,14,,,,,,,wisdomtree,delayed_streaming_900,sell
OTC:IRRRF,OTC,IRRRF,,etf,Miscellaneous,USD,147.38,100,,,0.3404139433551198,0.5,-0.8980900456979628,5.822993129188351,14.420579866542967,18.68255757770977,12.173547045074143,0.3392590582168544,149.7049,123.59,3960.633333333333,5408.5,4482,,,,,,,ishares,delayed_streaming_900,buy
CBOE:WNDR,CBOE,WNDR,,etf,Miscellaneous,USD,25.6,100,,,-0.404606286959225,-0.1039999999999992,-8.96062191275156,-5.264832899747246,-2.2527682321496747,-2.2527682321496747,-2.2527682321496747,0.4062499999999969,28.7,24.55,160.8,185.6,121,,,,,,,corgi-funds,delayed_streaming_900,sell
AMEX:JUST,AMEX,JUST,,etf,Miscellaneous,USD,108.93,100,,,-0.3360558769521298,-0.3673000000000002,-2.129380053908347,2.958412098298686,14.884703976510497,17.508090614886736,12.114154090319168,0.6420810313075623,111.969,89.86,4565.766666666666,5435.4,2898,,,,,,,golden-sachs-etf-trust-goldman,delayed_streaming_900,sell
NASDAQ:ELOL,NASDAQ,ELOL,,etf,Miscellaneous,USD,23.98,100,,,1.6916089580214713,0.39890000000000114,18.71287128712872,7.72686433063791,7.72686433063791,7.72686433063791,7.72686433063791,1.6711353162966114,25.29,14.84,19472.533333333333,12677,2520,,,,,,,leverage-shares,delayed_streaming_900,buy
AMEX:HIBL,AMEX,HIBL,,etf,Miscellaneous,USD,102.62,100,,,-3.3527971369372778,-3.5600000000000023,-3.06980258807972,-9.80047464182121,63.87735547748325,91.99251637043966,51.334611414245686,6.786547590312981,138.1128,46.94,43309.80000000031,45775.600000000464,18239,,,,,,,direxion,delayed_streaming_900,sell
NASDAQ:BULG,NASDAQ,BULG,,etf,Miscellaneous,USD,60.4136,100,,,-2.954872930022763,-1.839500000000001,58.233630172865375,101.98462052825143,123.60500407135984,-73.86955017301038,-9.560479041916158,7.028880914231223,313.2,18.36,8419.699999999995,5650.9999999999945,3210,,,,,,,leverage-shares,delayed_streaming_900,sell
AMEX:MNRS,AMEX,MNRS,,etf,Miscellaneous,USD,35.47,100,,,-1.7821540915333816,-0.6435999999999993,5.69129916567341,-21.751599382307525,20.54375531011044,7.746051032806795,15.650472774698391,3.774712643678164,56.46,23.24,5161.7,6237.2,3054,,,,,,,grayscale,delayed_streaming_900,sell
AMEX:EDGI,AMEX,EDGI,,etf,Miscellaneous,USD,31.6901,100,,,-1.091146296625756,-0.34960000000000235,-0.2514951211835018,2.6732544953831288,10.611169284467723,15.826388888888895,10.30316742081448,1.1035026822341498,32.44,27.0707,20077.066666666666,16970.3,7105,,,,,,,the-advisors-inner-circle-fund-ii-3edge-dynamic-us-equity-etf,delayed_streaming_900,sell
CBOE:XBJA,CBOE,XBJA,,etf,Miscellaneous,USD,34.4401,100,,,-0.25255377628715747,-0.08719999999999573,0.23311990686845638,2.9291691572026304,8.473439202766635,10.918196457326893,7.558088694565889,0.4284467713786917,34.618,30.52,6472.166666666667,13981.8,1614,,,,,,,innovation-shares-nextgen,delayed_streaming_900,sell
AMEX:WBIG,AMEX,WBIG,,etf,Miscellaneous,USD,26.36,100,,,-0.1583225386147992,-0.04180000000000206,-1.4210919970082236,2.6479750778816187,10.329817512137955,16.79220203810367,12.07482993197279,0.15857359635812618,27.46,22.63,2775.9666666666667,2030.8,190,,,,,,,wbi-bullbear,delayed_streaming_900,sell
CBOE:JANT,CBOE,JANT,,etf,Miscellaneous,USD,44.9512,100,,,-0.2675730722979849,-0.12060000000000315,-0.14173053426635682,3.8373758373758395,10.336228099027492,14.72996426748341,8.551557594783878,0.26829094662657094,45.2616,39.23,2333.6,1860.8,1252,,,,,,,allianz,delayed_streaming_900,sell
CBOE:DLAG,CBOE,DLAG,,etf,Miscellaneous,USD,33.485,100,,,-0.37191312109491226,-0.125,-0.14909795735797574,1.9640682095005968,8.190630048465266,9.53549231272489,7.049232736572884,0.37330147827385396,33.87,28.26,6390.333333333333,6129.4,518,,,,,,,first-trust,delayed_streaming_900,sell
AMEX:COIA,AMEX,COIA,,etf,Miscellaneous,USD,7.951,100,,,-1.4745972738537876,-0.11900000000000066,27.829581993569132,0.39141414141413755,-48.70322580645162,-86.05087719298245,-66.75975551635047,4.669260700389109,84.3078,5.47,70463.56666666667,58840.7,45809,,,,,,,proshares,delayed_streaming_900,sell
AMEX:VTES,AMEX,VTES,,etf,Miscellaneous,USD,99.76,100,,,-0.2798880447820883,-0.28000000000000114,-1.061192105524143,-1.413183120861738,-1.8882769472856034,-2.2152519113899145,-1.8303483566227114,0.2806736166800332,102.71,99.76,328752.7,522725.4,153015,,,,,,,vanguard,delayed_streaming_900,sell
NASDAQ:CANQ,NASDAQ,CANQ,,etf,Miscellaneous,USD,29.7107,100,,,-0.40026684456305006,-0.1194000000000024,-2.651703800786371,-1.1294471565818458,4.91029339585665,-0.7989983305509184,-0.48333612460224823,0.8796077105174208,31.62,27.36,1154.9,914.4,2019,,,,,,,calamp,delayed_streaming_900,sell
AMEX:RSMR,AMEX,RSMR,,etf,Miscellaneous,USD,24.0293,100,,,-0.4499148641762504,-0.10859999999999914,-0.49979296066252327,3.4853574504737312,7.70737523420201,12.496722846441946,9.622718978102178,0.5326947105372627,24.3,21.16,1793.5333333333333,3073.6,15073,,,,,,,first-trust,delayed_streaming_900,sell
AMEX:FCFY,AMEX,FCFY,,etf,Miscellaneous,USD,29.7597,100,,,-0.8885484488701644,-0.2667999999999999,-0.6353923205342257,8.099164547766064,17.918573551262995,11.148169173999431,7.203530259365984,0.8965144137877732,31.01,24.9167,802.1,453.4,129,,,,,,,first-trust,delayed_streaming_900,sell
CBOE:ESGV,CBOE,ESGV,,etf,Miscellaneous,USD,134.266,100,,,-0.5363360248907459,-0.724000000000018,-2.238240862094082,2.6419998471064816,15.876413221713976,14.94392603372998,10.41611842105263,0.7989844683393232,138.12,108.18,182152.6,188215,206915,,,,,,,vanguard,delayed_streaming_900,sell
NYSE:AHL/PF,NYSE,AHL/PF,,preferred,Finance,USD,23.39,100,,,-0.6794055201698519,-0.16000000000000014,-1.0993657505285328,-4.530612244897957,-5.9131134352373245,-8.274509803921566,-6.083115840192734,0.684053014108594,25.51,22.81,13245.566666666668,8967.2,2928,91838360,91838360,1169,1.972,,,aspen-insurance-holdings,delayed_streaming_900,sell
CBOE:SCMY,CBOE,SCMY,,etf,Miscellaneous,USD,25.6252,100,,,-0.8113087773081338,-0.20960000000000178,-0.8312693498452025,1.3510734230884829,1.566389219183508,1.566389219183508,1.566389219183508,0.81794483555251,26.0903,24.42,1398.1333333333334,191.3,10,,,,,,,corgi-funds,delayed_streaming_900,sell
