"asset_id","symbol","ticker","exchange","asset_class","sector","sector_es","company_name","logo_id","is_active","valid_from","valid_to","current_version","created_at","updated_at"
337,NYSE:CNQ,CNQ,NYSE,common,Energy Minerals,,CNQ,,true,2026-09-10 12:13:39.335 -0500,infinity,true,2026-09-10 12:13:39.335 -0500,2026-09-10 16:15:24.458 -0500
343,NYSE:PSX,PSX,NYSE,common,Energy Minerals,,PSX,,true,2026-09-10 12:13:39.339 -0500,infinity,true,2026-09-10 12:13:39.339 -0500,2026-09-10 16:15:24.466 -0500
347,NYSE:MCK,MCK,NYSE,common,Distribution Services,,MCK,,true,2026-09-10 12:13:39.343 -0500,infinity,true,2026-09-10 12:13:39.343 -0500,2026-09-10 16:15:24.467 -0500
348,OTC:AXAHY,AXAHY,OTC,"",Finance,,AXAHY,,true,2026-09-10 12:13:39.344 -0500,infinity,true,2026-09-10 12:13:39.344 -0500,2026-09-10 16:15:24.467 -0500
352,NYSE:FCX,FCX,NYSE,common,Non-Energy Minerals,,FCX,,true,2026-09-10 12:13:39.348 -0500,infinity,true,2026-09-10 12:13:39.348 -0500,2026-09-10 16:15:24.469 -0500
356,NYSE:SOJE,SOJE,NYSE,preferred,Utilities,,SOJE,,true,2026-09-10 12:13:39.351 -0500,infinity,true,2026-09-10 12:13:39.351 -0500,2026-09-10 16:15:24.473 -0500
358,NASDAQ:ABNB,ABNB,NASDAQ,common,Consumer Services,,ABNB,,true,2026-09-10 12:13:39.353 -0500,infinity,true,2026-09-10 12:13:39.353 -0500,2026-09-10 16:15:24.477 -0500
360,OTC:MGCOF,MGCOF,OTC,common,Consumer Durables,,MGCOF,,true,2026-09-10 12:13:39.354 -0500,infinity,true,2026-09-10 12:13:39.354 -0500,2026-09-10 16:15:24.472 -0500
355,NASDAQ:EQIX,EQIX,NASDAQ,common,Finance,,EQIX,,true,2026-09-10 12:13:39.350 -0500,infinity,true,2026-09-10 12:13:39.350 -0500,2026-09-10 16:15:24.476 -0500
351,OTC:GMBXF,GMBXF,OTC,common,Non-Energy Minerals,,GMBXF,,true,2026-09-10 12:13:39.347 -0500,infinity,true,2026-09-10 12:13:39.347 -0500,2026-09-10 16:15:24.471 -0500
357,NYSE:SOJD,SOJD,NYSE,preferred,Utilities,,SOJD,,true,2026-09-10 12:13:39.352 -0500,infinity,true,2026-09-10 12:13:39.352 -0500,2026-09-10 16:15:24.473 -0500
363,OTC:BYDDF,BYDDF,OTC,common,Producer Manufacturing,,BYDDF,,true,2026-09-10 12:13:39.357 -0500,infinity,true,2026-09-10 12:13:39.357 -0500,2026-09-10 16:15:24.479 -0500
359,OTC:AAGIY,AAGIY,OTC,"",Finance,,AAGIY,,true,2026-09-10 12:13:39.354 -0500,infinity,true,2026-09-10 12:13:39.354 -0500,2026-09-10 16:15:24.474 -0500
364,NASDAQ:ADBE,ADBE,NASDAQ,common,Technology Services,,ADBE,,true,2026-09-10 12:13:39.358 -0500,infinity,true,2026-09-10 12:13:39.358 -0500,2026-09-10 16:15:24.481 -0500
312,NASDAQ:PDD,PDD,NASDAQ,"",Retail Trade,,PDD,,true,2026-09-10 12:13:39.313 -0500,infinity,true,2026-09-10 12:13:39.313 -0500,2026-09-10 16:15:24.427 -0500
353,NASDAQ:CEG,CEG,NASDAQ,common,Utilities,,CEG,,true,2026-09-10 12:13:39.349 -0500,infinity,true,2026-09-10 12:13:39.349 -0500,2026-09-10 16:15:24.475 -0500
371,NYSE:GSK,GSK,NYSE,"",Health Technology,,GSK,,true,2026-09-10 12:13:39.363 -0500,infinity,true,2026-09-10 12:13:39.363 -0500,2026-09-10 16:15:24.484 -0500
372,NASDAQ:MELI,MELI,NASDAQ,common,Retail Trade,,MELI,,true,2026-09-10 12:13:39.364 -0500,infinity,true,2026-09-10 12:13:39.364 -0500,2026-09-10 16:15:24.497 -0500
354,OTC:AAIGF,AAIGF,OTC,common,Finance,,AAIGF,,true,2026-09-10 12:13:39.350 -0500,infinity,true,2026-09-10 12:13:39.350 -0500,2026-09-10 16:15:24.502 -0500
366,OTC:GLNCY,GLNCY,OTC,"",Distribution Services,,GLNCY,,true,2026-09-10 12:13:39.359 -0500,infinity,true,2026-09-10 12:13:39.359 -0500,2026-09-10 16:15:24.480 -0500
367,OTC:ATLKY,ATLKY,OTC,"",Producer Manufacturing,,ATLKY,,true,2026-09-10 12:13:39.360 -0500,infinity,true,2026-09-10 12:13:39.360 -0500,2026-09-10 16:15:24.482 -0500
368,OTC:ATLCY,ATLCY,OTC,"",Producer Manufacturing,,ATLCY,,true,2026-09-10 12:13:39.361 -0500,infinity,true,2026-09-10 12:13:39.361 -0500,2026-09-10 16:15:24.482 -0500
369,NASDAQ:CME,CME,NASDAQ,common,Finance,,CME,,true,2026-09-10 12:13:39.361 -0500,infinity,true,2026-09-10 12:13:39.361 -0500,2026-09-10 16:15:24.483 -0500
365,OTC:TKOMF,TKOMF,OTC,common,Finance,,TKOMF,,true,2026-09-10 12:13:39.358 -0500,infinity,true,2026-09-10 12:13:39.358 -0500,2026-09-10 16:15:24.510 -0500
370,OTC:ATLPF,ATLPF,OTC,common,Producer Manufacturing,,ATLPF,,true,2026-09-10 12:13:39.362 -0500,infinity,true,2026-09-10 12:13:39.362 -0500,2026-09-10 16:15:24.486 -0500
313,OTC:OVCHY,OVCHY,OTC,"",Finance,,OVCHY,,true,2026-09-10 12:13:39.314 -0500,infinity,true,2026-09-10 12:13:39.314 -0500,2026-09-10 16:15:24.428 -0500
314,NYSE:HDB,HDB,NYSE,"",Finance,,HDB,,true,2026-09-10 12:13:39.316 -0500,infinity,true,2026-09-10 12:13:39.316 -0500,2026-09-10 16:15:24.429 -0500
321,OTC:ENNPF,ENNPF,OTC,preferred,Industrial Services,,ENNPF,,true,2026-09-10 12:13:39.323 -0500,infinity,true,2026-09-10 12:13:39.323 -0500,2026-09-10 16:15:24.440 -0500
328,NYSE:EQNR,EQNR,NYSE,"",Energy Minerals,,EQNR,,true,2026-09-10 12:13:39.329 -0500,infinity,true,2026-09-10 12:13:39.329 -0500,2026-09-10 16:15:24.445 -0500
317,NYSE:BNY,BNY,NYSE,common,Finance,,BNY,,true,2026-09-10 12:13:39.319 -0500,infinity,true,2026-09-10 12:13:39.319 -0500,2026-09-10 16:15:24.432 -0500
362,NYSE:AEM,AEM,NYSE,common,Non-Energy Minerals,,AEM,,true,2026-09-10 12:13:39.356 -0500,infinity,true,2026-09-10 12:13:39.356 -0500,2026-09-10 16:15:24.478 -0500
311,NYSE:MPC,MPC,NYSE,common,Energy Minerals,,MPC,,true,2026-09-10 12:13:39.312 -0500,infinity,true,2026-09-10 12:13:39.312 -0500,2026-09-10 16:15:24.436 -0500
319,OTC:EBBNF,EBBNF,OTC,preferred,Industrial Services,,EBBNF,,true,2026-09-10 12:13:39.321 -0500,infinity,true,2026-09-10 12:13:39.321 -0500,2026-09-10 16:15:24.439 -0500
316,NYSE:LOW,LOW,NYSE,common,Retail Trade,,LOW,,true,2026-09-10 12:13:39.318 -0500,infinity,true,2026-09-10 12:13:39.318 -0500,2026-09-10 16:15:24.434 -0500
325,OTC:MSBHF,MSBHF,OTC,common,Distribution Services,,MSBHF,,true,2026-09-10 12:13:39.326 -0500,infinity,true,2026-09-10 12:13:39.326 -0500,2026-09-10 16:15:24.438 -0500
322,OTC:EBGEF,EBGEF,OTC,preferred,Industrial Services,,EBGEF,,true,2026-09-10 12:13:39.324 -0500,infinity,true,2026-09-10 12:13:39.324 -0500,2026-09-10 16:15:24.441 -0500
318,OTC:MTSUY,MTSUY,OTC,"",Distribution Services,,MTSUY,,true,2026-09-10 12:13:39.320 -0500,infinity,true,2026-09-10 12:13:39.320 -0500,2026-09-10 16:15:24.437 -0500
377,NYSE:USB/PP,USB/PP,NYSE,preferred,Finance,,USB/PP,,true,2026-09-10 12:13:39.368 -0500,infinity,true,2026-09-10 12:13:39.368 -0500,2026-09-10 16:15:24.495 -0500
376,NYSE:USB/PR,USB/PR,NYSE,preferred,Finance,,USB/PR,,true,2026-09-10 12:13:39.368 -0500,infinity,true,2026-09-10 12:13:39.368 -0500,2026-09-10 16:15:24.490 -0500
382,OTC:MGCLY,MGCLY,OTC,"",Consumer Durables,,MGCLY,,true,2026-09-10 12:13:39.374 -0500,infinity,true,2026-09-10 12:13:39.374 -0500,2026-09-10 16:15:24.498 -0500
388,OTC:GLCNF,GLCNF,OTC,common,Distribution Services,,GLCNF,,true,2026-09-10 12:13:39.380 -0500,infinity,true,2026-09-10 12:13:39.380 -0500,2026-09-10 16:15:24.508 -0500
397,NYSE:PWR,PWR,NYSE,common,Industrial Services,,PWR,,true,2026-09-10 12:13:39.387 -0500,infinity,true,2026-09-10 12:13:39.387 -0500,2026-09-10 16:15:24.516 -0500
386,OTC:TKOMY,TKOMY,OTC,"",Finance,,TKOMY,,true,2026-09-10 12:13:39.378 -0500,infinity,true,2026-09-10 12:13:39.378 -0500,2026-09-10 16:15:24.506 -0500
393,NYSE:DUK/PA,DUK/PA,NYSE,preferred,Utilities,,DUK/PA,,true,2026-09-10 12:13:39.384 -0500,infinity,true,2026-09-10 12:13:39.384 -0500,2026-09-10 16:15:24.511 -0500
394,NYSE:ITUB,ITUB,NYSE,"",Finance,,ITUB,,true,2026-09-10 12:13:39.385 -0500,infinity,true,2026-09-10 12:13:39.385 -0500,2026-09-10 16:15:24.513 -0500
395,NYSE:KKR/PD,KKR/PD,NYSE,preferred,Finance,,KKR/PD,,true,2026-09-10 12:13:39.385 -0500,infinity,true,2026-09-10 12:13:39.385 -0500,2026-09-10 16:15:24.514 -0500
396,NYSE:DUK,DUK,NYSE,common,Utilities,,DUK,,true,2026-09-10 12:13:39.386 -0500,infinity,true,2026-09-10 12:13:39.386 -0500,2026-09-10 16:15:24.515 -0500
392,NYSE:DUKU,DUKU,NYSE,unit,Utilities,,DUKU,,true,2026-09-10 12:13:39.383 -0500,infinity,true,2026-09-10 12:13:39.383 -0500,2026-09-10 16:15:24.512 -0500
402,NYSE:HCA,HCA,NYSE,common,Health Services,,HCA,,true,2026-09-10 12:13:39.390 -0500,infinity,true,2026-09-10 12:13:39.390 -0500,2026-09-10 16:15:24.518 -0500
400,NYSE:HWM,HWM,NYSE,common,Electronic Technology,,HWM,,true,2026-09-10 12:13:39.389 -0500,infinity,true,2026-09-10 12:13:39.389 -0500,2026-09-10 16:15:24.519 -0500
401,NYSE:KKR,KKR,NYSE,common,Finance,,KKR,,true,2026-09-10 12:13:39.390 -0500,infinity,true,2026-09-10 12:13:39.390 -0500,2026-09-10 16:15:24.522 -0500
410,OTC:MRAAF,MRAAF,OTC,common,Electronic Technology,,MRAAF,,true,2026-09-10 12:13:39.396 -0500,infinity,true,2026-09-10 12:13:39.396 -0500,2026-09-10 16:15:24.520 -0500
407,NYSE:ASX,ASX,NYSE,"",Electronic Technology,,ASX,,true,2026-09-10 12:13:39.393 -0500,infinity,true,2026-09-10 12:13:39.393 -0500,2026-09-10 16:15:24.526 -0500
387,NYSE:VRT,VRT,NYSE,common,Electronic Technology,,VRT,,true,2026-09-10 12:13:39.379 -0500,infinity,true,2026-09-10 12:13:39.379 -0500,2026-09-10 16:15:24.505 -0500
404,NYSE:ELV,ELV,NYSE,common,Health Services,,ELV,,true,2026-09-10 12:13:39.392 -0500,infinity,true,2026-09-10 12:13:39.392 -0500,2026-09-10 16:15:24.523 -0500
403,NASDAQ:CSX,CSX,NASDAQ,common,Transportation,,CSX,,true,2026-09-10 12:13:39.391 -0500,infinity,true,2026-09-10 12:13:39.391 -0500,2026-09-10 16:15:24.521 -0500
405,NYSE:RACE,RACE,NYSE,common,Consumer Durables,,RACE,,true,2026-09-10 12:13:39.392 -0500,infinity,true,2026-09-10 12:13:39.392 -0500,2026-09-10 16:15:24.524 -0500
408,NASDAQ:CMCSA,CMCSA,NASDAQ,common,Consumer Services,,CMCSA,,true,2026-09-10 12:13:39.394 -0500,infinity,true,2026-09-10 12:13:39.394 -0500,2026-09-10 16:15:24.525 -0500
413,NASDAQ:DASH,DASH,NASDAQ,common,Transportation,,DASH,,true,2026-09-10 12:13:39.397 -0500,infinity,true,2026-09-10 12:13:39.397 -0500,2026-09-10 16:15:24.531 -0500
409,NYSE:BCS,BCS,NYSE,"",Finance,,BCS,,true,2026-09-10 12:13:39.395 -0500,infinity,true,2026-09-10 12:13:39.395 -0500,2026-09-10 16:15:24.528 -0500
406,NYSE:WMB,WMB,NYSE,common,Industrial Services,,WMB,,true,2026-09-10 12:13:39.393 -0500,infinity,true,2026-09-10 12:13:39.393 -0500,2026-09-10 16:15:24.527 -0500
412,NYSE:ICE,ICE,NYSE,common,Finance,,ICE,,true,2026-09-10 12:13:39.397 -0500,infinity,true,2026-09-10 12:13:39.397 -0500,2026-09-10 16:15:24.530 -0500
411,OTC:XIACF,XIACF,OTC,common,Electronic Technology,,XIACF,,true,2026-09-10 12:13:39.396 -0500,infinity,true,2026-09-10 12:13:39.396 -0500,2026-09-10 16:15:24.529 -0500
384,NYSE:GD,GD,NYSE,common,Electronic Technology,,GD,,true,2026-09-10 12:13:39.376 -0500,infinity,true,2026-09-10 12:13:39.376 -0500,2026-09-10 16:15:24.501 -0500
414,NYSE:JCI,JCI,NYSE,common,Producer Manufacturing,,JCI,,true,2026-09-10 12:13:39.398 -0500,infinity,true,2026-09-10 12:13:39.398 -0500,2026-09-10 16:15:24.532 -0500
417,OTC:BRCFF,BRCFF,OTC,common,Finance,,BRCFF,,true,2026-09-10 12:13:39.400 -0500,infinity,true,2026-09-10 12:13:39.400 -0500,2026-09-10 16:15:24.534 -0500
416,OTC:IFNNY,IFNNY,OTC,"",Electronic Technology,,IFNNY,,true,2026-09-10 12:13:39.399 -0500,infinity,true,2026-09-10 12:13:39.399 -0500,2026-09-10 16:15:24.533 -0500
418,OTC:XIACY,XIACY,OTC,"",Electronic Technology,,XIACY,,true,2026-09-10 12:13:39.401 -0500,infinity,true,2026-09-10 12:13:39.401 -0500,2026-09-10 16:15:24.534 -0500
419,OTC:BKFAF,BKFAF,OTC,preferred,Finance,,BKFAF,,true,2026-09-10 12:13:39.401 -0500,infinity,true,2026-09-10 12:13:39.401 -0500,2026-09-10 16:15:24.535 -0500
422,NYSE:LYG,LYG,NYSE,"",Finance,,LYG,,true,2026-09-10 12:13:39.403 -0500,infinity,true,2026-09-10 12:13:39.403 -0500,2026-09-10 16:15:24.536 -0500
424,OTC:NABZY,NABZY,OTC,"",Finance,,NABZY,,true,2026-09-10 12:13:39.405 -0500,infinity,true,2026-09-10 12:13:39.405 -0500,2026-09-10 16:15:24.538 -0500
423,OTC:BKFDF,BKFDF,OTC,common,Finance,,BKFDF,,true,2026-09-10 12:13:39.404 -0500,infinity,true,2026-09-10 12:13:39.404 -0500,2026-09-10 16:15:24.537 -0500
421,NASDAQ:INTU,INTU,NASDAQ,common,Technology Services,,INTU,,true,2026-09-10 12:13:39.403 -0500,infinity,true,2026-09-10 12:13:39.403 -0500,2026-09-10 16:15:24.540 -0500
415,NYSE:WM,WM,NYSE,common,Industrial Services,,WM,,true,2026-09-10 12:13:39.399 -0500,infinity,true,2026-09-10 12:13:39.399 -0500,2026-09-10 16:15:24.538 -0500
429,OTC:BCLYF,BCLYF,OTC,common,Finance,,BCLYF,,true,2026-09-10 12:13:39.408 -0500,infinity,true,2026-09-10 12:13:39.408 -0500,2026-09-10 16:15:24.541 -0500
425,OTC:MRAAY,MRAAY,OTC,"",Electronic Technology,,MRAAY,,true,2026-09-10 12:13:39.405 -0500,infinity,true,2026-09-10 12:13:39.405 -0500,2026-09-10 16:15:24.540 -0500
427,NYSE:UPS,UPS,NYSE,common,Transportation,,UPS,,true,2026-09-10 12:13:39.407 -0500,infinity,true,2026-09-10 12:13:39.407 -0500,2026-09-10 16:15:24.542 -0500
431,NASDAQ:MNST,MNST,NASDAQ,common,Consumer Non-Durables,,MNST,,true,2026-09-10 12:13:39.409 -0500,infinity,true,2026-09-10 12:13:39.409 -0500,2026-09-10 16:15:24.551 -0500
428,NYSE:BN,BN,NYSE,common,Finance,,BN,,true,2026-09-10 12:13:39.407 -0500,infinity,true,2026-09-10 12:13:39.407 -0500,2026-09-10 16:15:24.545 -0500
430,OTC:PROSF,PROSF,OTC,common,Technology Services,,PROSF,,true,2026-09-10 12:13:39.409 -0500,infinity,true,2026-09-10 12:13:39.409 -0500,2026-09-10 16:15:24.544 -0500
426,NYSE:EPD,EPD,NYSE,common,Industrial Services,,EPD,,true,2026-09-10 12:13:39.406 -0500,infinity,true,2026-09-10 12:13:39.406 -0500,2026-09-10 16:15:24.547 -0500
433,NYSE:MRSH,MRSH,NYSE,common,Finance,,MRSH,,true,2026-09-10 12:13:39.411 -0500,infinity,true,2026-09-10 12:13:39.411 -0500,2026-09-10 16:15:24.550 -0500
434,OTC:WBKCY,WBKCY,OTC,"",Finance,,WBKCY,,true,2026-09-10 12:13:39.411 -0500,infinity,true,2026-09-10 12:13:39.411 -0500,2026-09-10 16:15:24.548 -0500
381,NYSE:USB,USB,NYSE,common,Finance,,USB,,true,2026-09-10 12:13:39.372 -0500,infinity,true,2026-09-10 12:13:39.372 -0500,2026-09-10 16:15:24.485 -0500
391,OTC:GLAXF,GLAXF,OTC,common,Health Technology,,GLAXF,,true,2026-09-10 12:13:39.383 -0500,infinity,true,2026-09-10 12:13:39.383 -0500,2026-09-10 16:15:24.500 -0500
378,NYSE:USB/PH,USB/PH,NYSE,preferred,Finance,,USB/PH,,true,2026-09-10 12:13:39.369 -0500,infinity,true,2026-09-10 12:13:39.369 -0500,2026-09-10 16:15:24.489 -0500
380,NYSE:TT,TT,NYSE,common,Producer Manufacturing,,TT,,true,2026-09-10 12:13:39.371 -0500,infinity,true,2026-09-10 12:13:39.371 -0500,2026-09-10 16:15:24.488 -0500
420,NASDAQ:MAR,MAR,NASDAQ,common,Consumer Services,,MAR,,true,2026-09-10 12:13:39.402 -0500,infinity,true,2026-09-10 12:13:39.402 -0500,2026-09-10 16:15:24.539 -0500
383,NYSE:PNC,PNC,NYSE,common,Finance,,PNC,,true,2026-09-10 12:13:39.375 -0500,infinity,true,2026-09-10 12:13:39.375 -0500,2026-09-10 16:15:24.487 -0500
374,NYSE:USB/PQ,USB/PQ,NYSE,preferred,Finance,,USB/PQ,,true,2026-09-10 12:13:39.366 -0500,infinity,true,2026-09-10 12:13:39.366 -0500,2026-09-10 16:15:24.491 -0500
398,OTC:NPPXF,NPPXF,OTC,common,Communications,,NPPXF,,true,2026-09-10 12:13:39.388 -0500,infinity,true,2026-09-10 12:13:39.388 -0500,2026-09-10 16:15:24.496 -0500
375,NYSE:USB/PA,USB/PA,NYSE,preferred,Finance,,USB/PA,,true,2026-09-10 12:13:39.367 -0500,infinity,true,2026-09-10 12:13:39.367 -0500,2026-09-10 16:15:24.493 -0500
389,OTC:SNPMF,SNPMF,OTC,common,Energy Minerals,,SNPMF,,true,2026-09-10 12:13:39.381 -0500,infinity,true,2026-09-10 12:13:39.381 -0500,2026-09-10 16:15:24.507 -0500
390,OTC:MITSY,MITSY,OTC,"",Process Industries,,MITSY,,true,2026-09-10 12:13:39.382 -0500,infinity,true,2026-09-10 12:13:39.382 -0500,2026-09-10 16:15:24.509 -0500
379,NYSE:USB/PS,USB/PS,NYSE,preferred,Finance,,USB/PS,,true,2026-09-10 12:13:39.370 -0500,infinity,true,2026-09-10 12:13:39.370 -0500,2026-09-10 16:15:24.494 -0500
385,OTC:NTTYY,NTTYY,OTC,"",Communications,,NTTYY,,true,2026-09-10 12:13:39.377 -0500,infinity,true,2026-09-10 12:13:39.377 -0500,2026-09-10 16:15:24.504 -0500
456,OTC:CHDRY,CHDRY,OTC,"",Consumer Non-Durables,,CHDRY,,true,2026-09-10 12:13:39.429 -0500,infinity,true,2026-09-10 12:13:39.429 -0500,2026-09-10 16:15:24.577 -0500
449,NYSE:SU,SU,NYSE,common,Energy Minerals,,SU,,true,2026-09-10 12:13:39.422 -0500,infinity,true,2026-09-10 12:13:39.422 -0500,2026-09-10 16:15:24.567 -0500
448,NYSE:AMT,AMT,NYSE,common,Finance,,AMT,,true,2026-09-10 12:13:39.421 -0500,infinity,true,2026-09-10 12:13:39.421 -0500,2026-09-10 16:15:24.569 -0500
446,NASDAQ:DDOG,DDOG,NASDAQ,common,Technology Services,,DDOG,,true,2026-09-10 12:13:39.420 -0500,infinity,true,2026-09-10 12:13:39.420 -0500,2026-09-10 16:15:24.574 -0500
455,OTC:MHVYF,MHVYF,OTC,common,Producer Manufacturing,,MHVYF,,true,2026-09-10 12:13:39.428 -0500,infinity,true,2026-09-10 12:13:39.428 -0500,2026-09-10 16:15:24.579 -0500
457,OTC:ARZGY,ARZGY,OTC,"",Finance,,ARZGY,,true,2026-09-10 12:13:39.430 -0500,infinity,true,2026-09-10 12:13:39.430 -0500,2026-09-10 16:15:24.580 -0500
480,NYSE:GM,GM,NYSE,common,Consumer Durables,,GM,,true,2026-09-10 12:13:39.449 -0500,infinity,true,2026-09-10 12:13:39.449 -0500,2026-09-10 16:15:24.628 -0500
462,OTC:JAPAF,JAPAF,OTC,common,Consumer Non-Durables,,JAPAF,,true,2026-09-10 12:13:39.434 -0500,infinity,true,2026-09-10 12:13:39.434 -0500,2026-09-10 16:15:24.585 -0500
459,NASDAQ:CDNS,CDNS,NASDAQ,common,Technology Services,,CDNS,,true,2026-09-10 12:13:39.431 -0500,infinity,true,2026-09-10 12:13:39.431 -0500,2026-09-10 16:15:24.583 -0500
453,NASDAQ:CTAS,CTAS,NASDAQ,common,Commercial Services,,CTAS,,true,2026-09-10 12:13:39.426 -0500,infinity,true,2026-09-10 12:13:39.426 -0500,2026-09-10 16:15:24.576 -0500
454,NASDAQ:MDLZ,MDLZ,NASDAQ,common,Consumer Non-Durables,,MDLZ,,true,2026-09-10 12:13:39.427 -0500,infinity,true,2026-09-10 12:13:39.427 -0500,2026-09-10 16:15:24.573 -0500
460,NYSE:CP,CP,NYSE,common,Transportation,,CP,,true,2026-09-10 12:13:39.432 -0500,infinity,true,2026-09-10 12:13:39.432 -0500,2026-09-10 16:15:24.588 -0500
461,OTC:NGGTF,NGGTF,OTC,common,Utilities,,NGGTF,,true,2026-09-10 12:13:39.433 -0500,infinity,true,2026-09-10 12:13:39.433 -0500,2026-09-10 16:15:24.590 -0500
463,NYSE:HPE/PC,HPE/PC,NYSE,preferred,Electronic Technology,,HPE/PC,,true,2026-09-10 12:13:39.435 -0500,infinity,true,2026-09-10 12:13:39.435 -0500,2026-09-10 16:15:24.586 -0500
484,OTC:JPPTY,JPPTY,OTC,"",Finance,,JPPTY,,true,2026-09-10 12:13:39.452 -0500,infinity,true,2026-09-10 12:13:39.452 -0500,2026-09-10 16:15:24.640 -0500
467,NYSE:NGG,NGG,NYSE,"",Utilities,,NGG,,true,2026-09-10 12:13:39.439 -0500,infinity,true,2026-09-10 12:13:39.439 -0500,2026-09-10 16:15:24.593 -0500
468,NYSE:EOG,EOG,NYSE,common,Energy Minerals,,EOG,,true,2026-09-10 12:13:39.439 -0500,infinity,true,2026-09-10 12:13:39.439 -0500,2026-09-10 16:15:24.594 -0500
475,NYSE:TRV,TRV,NYSE,common,Finance,,TRV,,true,2026-09-10 12:13:39.445 -0500,infinity,true,2026-09-10 12:13:39.445 -0500,2026-09-10 16:15:24.603 -0500
465,NYSE:BAM,BAM,NYSE,common,Finance,,BAM,,true,2026-09-10 12:13:39.437 -0500,infinity,true,2026-09-10 12:13:39.437 -0500,2026-09-10 16:15:24.592 -0500
464,NYSE:CVNA,CVNA,NYSE,common,Retail Trade,,CVNA,,true,2026-09-10 12:13:39.436 -0500,infinity,true,2026-09-10 12:13:39.436 -0500,2026-09-10 16:15:24.596 -0500
466,NYSE:BE,BE,NYSE,common,Electronic Technology,,BE,,true,2026-09-10 12:13:39.438 -0500,infinity,true,2026-09-10 12:13:39.438 -0500,2026-09-10 16:15:24.615 -0500
477,NYSE:DB,DB,NYSE,common,Finance,,DB,,true,2026-09-10 12:13:39.447 -0500,infinity,true,2026-09-10 12:13:39.447 -0500,2026-09-10 16:15:24.625 -0500
473,OTC:JAPAY,JAPAY,OTC,"",Consumer Non-Durables,,JAPAY,,true,2026-09-10 12:13:39.443 -0500,infinity,true,2026-09-10 12:13:39.443 -0500,2026-09-10 16:15:24.609 -0500
479,NYSE:CMI,CMI,NYSE,common,Producer Manufacturing,,CMI,,true,2026-09-10 12:13:39.448 -0500,infinity,true,2026-09-10 12:13:39.448 -0500,2026-09-10 16:15:24.621 -0500
469,NYSE:MSI,MSI,NYSE,common,Electronic Technology,,MSI,,true,2026-09-10 12:13:39.440 -0500,infinity,true,2026-09-10 12:13:39.440 -0500,2026-09-10 16:15:24.598 -0500
470,NYSE:SHW,SHW,NYSE,common,Process Industries,,SHW,,true,2026-09-10 12:13:39.441 -0500,infinity,true,2026-09-10 12:13:39.441 -0500,2026-09-10 16:15:24.597 -0500
451,OTC:ESLOF,ESLOF,OTC,common,Health Technology,,ESLOF,,true,2026-09-10 12:13:39.424 -0500,infinity,true,2026-09-10 12:13:39.424 -0500,2026-09-10 16:15:24.575 -0500
474,OTC:BAESF,BAESF,OTC,common,Electronic Technology,,BAESF,,true,2026-09-10 12:13:39.444 -0500,infinity,true,2026-09-10 12:13:39.444 -0500,2026-09-10 16:15:24.606 -0500
472,NASDAQ:SNPS,SNPS,NASDAQ,common,Technology Services,,SNPS,,true,2026-09-10 12:13:39.442 -0500,infinity,true,2026-09-10 12:13:39.442 -0500,2026-09-10 16:15:24.618 -0500
483,NYSE:ET,ET,NYSE,common,Industrial Services,,ET,,true,2026-09-10 12:13:39.452 -0500,infinity,true,2026-09-10 12:13:39.452 -0500,2026-09-10 16:15:24.638 -0500
485,NYSE:ET/PI,ET/PI,NYSE,preferred,Industrial Services,,ET/PI,,true,2026-09-10 12:13:39.453 -0500,infinity,true,2026-09-10 12:13:39.453 -0500,2026-09-10 16:15:24.642 -0500
458,OTC:WEBNF,WEBNF,OTC,common,Finance,,WEBNF,,true,2026-09-10 12:13:39.430 -0500,infinity,true,2026-09-10 12:13:39.430 -0500,2026-09-10 16:15:24.581 -0500
478,OTC:BAESY,BAESY,OTC,"",Electronic Technology,,BAESY,,true,2026-09-10 12:13:39.447 -0500,infinity,true,2026-09-10 12:13:39.447 -0500,2026-09-10 16:15:24.635 -0500
486,OTC:SOBKY,SOBKY,OTC,"",Communications,,SOBKY,,true,2026-09-10 12:13:39.454 -0500,infinity,true,2026-09-10 12:13:39.454 -0500,2026-09-10 16:15:24.643 -0500
481,OTC:WUXIF,WUXIF,OTC,common,Health Technology,,WUXIF,,true,2026-09-10 12:13:39.450 -0500,infinity,true,2026-09-10 12:13:39.450 -0500,2026-09-10 16:15:24.637 -0500
471,NYSE:APO,APO,NYSE,common,Finance,,APO,,true,2026-09-10 12:13:39.442 -0500,infinity,true,2026-09-10 12:13:39.442 -0500,2026-09-10 16:15:24.631 -0500
487,NASDAQ:NTES,NTES,NASDAQ,"",Technology Services,,NTES,,true,2026-09-10 12:13:39.455 -0500,infinity,true,2026-09-10 12:13:39.455 -0500,2026-09-10 16:15:24.645 -0500
489,NYSE:CI,CI,NYSE,common,Health Services,,CI,,true,2026-09-10 12:13:39.457 -0500,infinity,true,2026-09-10 12:13:39.457 -0500,2026-09-10 16:15:24.646 -0500
490,NYSE:NWG,NWG,NYSE,"",Finance,,NWG,,true,2026-09-10 12:13:39.458 -0500,infinity,true,2026-09-10 12:13:39.458 -0500,2026-09-10 16:15:24.647 -0500
476,NYSE:ECL,ECL,NYSE,common,Process Industries,,ECL,,true,2026-09-10 12:13:39.446 -0500,infinity,true,2026-09-10 12:13:39.446 -0500,2026-09-10 16:15:24.612 -0500
